Sequence Number,[Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_STBD_MAG_4 Range to Node,SF_STBD_MAG_4 Easting,SF_STBD_MAG_4 Northing,Magnetic Field 30014_MAG_SFSTBD_4_883807 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30018_MAG_SFSTBD_8_883431 [nT] Value,Value Value,Value Comment,Value Comment,10003_MRU_SF_STBD Pitch,10003_MRU_SF_STBD Roll
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:00.97,661930.99,5990398.09,342.38,2.65,243.21,662028.36,5990127.50,50072.10,1582.00,37.33,2.42,50075.34,1321.00,883807,883431,2.22,-0.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.01,661930.95,5990398.19,342.34,2.65,243.21,662028.33,5990127.60,50072.03,1582.00,37.33,2.42,50075.17,1321.00,883807,883431,2.22,-0.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.07,661930.91,5990398.33,342.34,2.65,243.21,662028.29,5990127.74,50072.13,1582.00,37.33,2.43,50075.21,1321.00,883807,883431,2.22,-0.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.09,661930.88,5990398.40,342.34,2.65,243.21,662028.27,5990127.81,50072.14,1582.00,37.33,2.43,50075.31,1321.00,883807,883431,2.22,-0.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.18,661930.82,5990398.60,342.34,2.65,243.21,662028.20,5990128.01,50071.99,1582.00,37.33,2.45,50075.21,1321.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.22,661930.79,5990398.70,342.34,2.65,243.21,662028.17,5990128.12,50072.04,1582.00,37.33,2.45,50075.21,1321.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.26,661930.75,5990398.80,342.34,2.65,243.21,662028.14,5990128.22,50072.17,1582.00,37.33,2.43,50075.31,1318.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.30,661930.72,5990398.91,342.34,2.65,243.21,662028.10,5990128.32,50072.17,1582.00,37.33,2.43,50075.30,1321.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.38,661930.65,5990399.12,342.34,2.65,243.21,662028.04,5990128.53,50072.08,1584.00,37.33,2.42,50075.31,1318.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.43,661930.61,5990399.25,342.34,2.65,243.21,662027.99,5990128.66,50072.08,1582.00,37.33,2.42,50075.31,1318.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.46,661930.59,5990399.32,342.34,2.65,243.21,662027.97,5990128.73,50072.04,1582.00,37.33,2.42,50075.25,1321.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.50,661930.55,5990399.42,342.34,2.65,243.21,662027.93,5990128.84,50072.08,1582.00,37.33,2.42,50075.22,1318.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.54,661930.52,5990399.53,342.34,2.65,243.21,662027.90,5990128.94,50072.17,1582.00,37.33,2.42,50075.30,1321.00,883807,883431,2.35,-0.03
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.62,661930.45,5990399.73,342.28,2.65,243.21,662027.83,5990129.14,50072.13,1582.00,37.33,2.42,50075.26,1321.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.66,661930.42,5990399.83,342.28,2.65,243.21,662027.80,5990129.24,50072.04,1582.00,37.33,2.41,50075.25,1318.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.70,661930.38,5990399.93,342.28,2.65,243.21,662027.77,5990129.35,50071.99,1580.00,37.33,2.41,50075.17,1321.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.75,661930.35,5990400.03,342.28,2.65,243.21,662027.74,5990129.45,50072.08,1582.00,37.33,2.49,50075.26,1318.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.83,661930.28,5990400.24,342.28,2.65,243.20,662027.67,5990129.67,50072.13,1582.00,37.33,2.49,50075.22,1321.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.87,661930.25,5990400.34,342.28,2.65,243.20,662027.64,5990129.77,50072.08,1582.00,37.33,2.45,50075.22,1321.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.91,661930.22,5990400.44,342.28,2.65,243.20,662027.60,5990129.87,50072.17,1582.00,37.33,2.45,50075.34,1318.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:01.95,661930.18,5990400.55,342.28,2.65,243.20,662027.57,5990129.98,50072.08,1582.00,37.33,2.47,50075.36,1321.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.03,661930.12,5990400.75,342.28,2.65,243.20,662027.51,5990130.18,50071.99,1582.00,37.33,2.47,50075.16,1318.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.08,661930.07,5990400.88,342.28,2.65,243.20,662027.47,5990130.31,50072.04,1582.00,37.33,2.44,50075.16,1318.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.11,661930.05,5990400.96,342.28,2.65,243.20,662027.44,5990130.39,50072.13,1582.00,37.33,2.44,50075.16,1318.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.15,661930.02,5990401.06,342.28,2.65,243.20,662027.41,5990130.49,50072.08,1582.00,37.33,2.43,50075.30,1318.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.19,661929.99,5990401.16,342.28,2.65,243.20,662027.38,5990130.59,50072.05,1582.00,37.33,2.43,50075.31,1318.00,883807,883431,3.31,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.27,661929.91,5990401.36,342.23,2.65,243.16,662028.25,5990131.16,50072.07,1582.00,37.33,2.43,50075.22,1318.00,883807,883431,1.11,-0.54
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.31,661929.88,5990401.46,342.23,2.65,243.16,662028.21,5990131.26,50072.00,1582.00,37.33,2.43,50075.12,1318.00,883807,883431,1.11,-0.54
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.36,661929.85,5990401.57,342.23,2.65,243.16,662028.18,5990131.37,50072.08,1582.00,37.33,2.44,50075.26,1318.00,883807,883431,1.11,-0.54
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.40,661929.81,5990401.67,342.23,2.65,243.16,662028.15,5990131.47,50072.08,1582.00,37.33,2.44,50075.30,1318.00,883807,883431,1.11,-0.54
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.48,661929.75,5990401.88,342.23,2.65,243.18,662028.09,5990131.66,50072.04,1582.00,37.33,2.45,50075.17,1318.00,883807,883431,1.11,-0.54
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.52,661929.72,5990401.97,342.23,2.65,243.18,662028.06,5990131.76,50071.99,1582.00,37.33,2.45,50075.17,1318.00,883807,883431,1.11,-0.54
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.56,661929.68,5990402.08,342.23,2.65,243.18,662028.02,5990131.86,50072.08,1582.00,37.28,2.45,50075.17,1318.00,883807,883431,1.11,-0.54
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.60,661929.65,5990402.19,342.23,2.65,243.18,662027.99,5990131.97,50071.99,1582.00,37.28,2.45,50075.22,1318.00,883807,883431,1.11,-0.54
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.68,661929.58,5990402.39,342.23,2.65,243.18,662027.92,5990132.17,50071.95,1582.00,37.28,2.44,50075.22,1321.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.72,661929.55,5990402.49,342.23,2.65,243.18,662027.89,5990132.27,50071.99,1582.00,37.28,2.44,50075.22,1321.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.76,661929.51,5990402.59,342.23,2.65,243.18,662027.86,5990132.38,50071.99,1582.00,37.28,2.45,50075.16,1318.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.80,661929.47,5990402.69,342.16,2.65,243.17,662027.82,5990132.48,50071.99,1582.00,37.28,2.45,50075.13,1321.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.84,661929.44,5990402.80,342.16,2.65,243.17,662027.78,5990132.59,50071.99,1582.00,37.28,2.45,50075.17,1321.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.92,661929.38,5990403.00,342.16,2.65,243.17,662027.72,5990132.79,50071.90,1582.00,37.28,2.45,50075.13,1321.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:02.97,661929.34,5990403.11,342.16,2.65,243.17,662027.68,5990132.90,50071.95,1582.00,37.28,2.48,50075.13,1321.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.01,661929.31,5990403.21,342.16,2.65,243.17,662027.65,5990133.00,50071.95,1580.00,37.28,2.48,50075.21,1318.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.05,661929.27,5990403.31,342.16,2.65,243.17,662027.61,5990133.11,50072.08,1582.00,37.28,2.51,50075.22,1318.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.13,661929.21,5990403.52,342.16,2.65,243.17,662027.55,5990133.32,50072.08,1580.00,37.28,2.51,50075.16,1318.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.17,661929.17,5990403.62,342.16,2.65,243.17,662027.51,5990133.42,50071.99,1582.00,37.28,2.46,50075.16,1318.00,883807,883431,1.93,0.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.21,661929.14,5990403.72,342.16,2.65,243.17,662027.48,5990133.51,50071.86,1582.00,37.28,2.46,50075.13,1318.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.25,661929.11,5990403.83,342.16,2.65,243.17,662027.47,5990133.64,50071.86,1582.00,37.28,2.44,50075.07,1318.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.29,661929.07,5990403.93,342.16,2.65,243.17,662027.44,5990133.74,50071.90,1582.00,37.28,2.44,50075.08,1318.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.37,661929.01,5990404.14,342.16,2.65,243.17,662027.37,5990133.94,50071.81,1582.00,37.28,2.45,50074.98,1318.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.41,661928.98,5990404.24,342.16,2.65,243.17,662027.34,5990134.05,50071.95,1582.00,37.28,2.45,50075.13,1318.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.45,661928.94,5990404.34,342.11,2.65,243.18,662027.32,5990134.14,50071.90,1580.00,37.28,2.46,50075.17,1318.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.50,661928.90,5990404.45,342.11,2.65,243.18,662027.28,5990134.25,50071.90,1580.00,37.28,2.46,50075.07,1316.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.58,661928.84,5990404.66,342.11,2.65,243.18,662027.22,5990134.46,50071.95,1580.00,37.28,2.49,50075.16,1318.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.63,661928.79,5990404.78,342.11,2.65,243.18,662027.17,5990134.58,50071.90,1582.00,37.28,2.49,50075.16,1318.00,883807,883431,0.64,-0.99
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.66,661928.77,5990404.86,342.11,2.65,243.18,662027.15,5990134.66,50071.90,1582.00,37.28,2.48,50075.17,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.70,661928.73,5990404.96,342.11,2.65,243.18,662027.11,5990134.76,50071.77,1580.00,37.28,2.48,50074.98,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.78,661928.67,5990405.17,342.11,2.65,243.18,662027.05,5990134.97,50071.81,1580.00,37.28,2.48,50074.99,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.82,661928.63,5990405.26,342.11,2.65,243.18,662027.02,5990135.06,50071.86,1582.00,37.28,2.48,50074.99,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.86,661928.60,5990405.37,342.11,2.65,243.18,662026.98,5990135.17,50071.99,1580.00,37.28,2.49,50074.99,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.90,661928.57,5990405.47,342.11,2.65,243.18,662026.95,5990135.28,50071.90,1580.00,37.28,2.49,50075.17,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:03.94,661928.53,5990405.57,342.11,2.65,243.18,662026.92,5990135.38,50071.68,1582.00,37.28,2.50,50075.03,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.02,661928.46,5990405.78,342.04,2.65,243.18,662026.85,5990135.58,50071.77,1580.00,37.28,2.50,50074.90,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.06,661928.43,5990405.88,342.04,2.65,243.18,662026.81,5990135.69,50071.90,1580.00,37.28,2.48,50075.03,1318.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.11,661928.39,5990406.00,342.04,2.65,243.18,662026.78,5990135.81,50071.81,1580.00,37.28,2.48,50075.04,1318.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.16,661928.35,5990406.13,342.04,2.65,243.18,662026.74,5990135.93,50071.77,1582.00,37.28,2.47,50075.07,1316.00,883807,883431,0.82,-0.18
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.23,661928.30,5990406.29,342.04,2.65,243.18,662026.69,5990136.10,50071.68,1580.00,37.28,2.47,50074.95,1318.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.27,661928.26,5990406.40,342.04,2.65,243.21,662026.22,5990136.03,50071.72,1580.00,37.28,2.52,50074.95,1318.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.31,661928.23,5990406.50,342.04,2.65,243.21,662026.19,5990136.13,50071.72,1580.00,37.28,2.52,50074.98,1318.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.35,661928.20,5990406.60,342.04,2.65,243.21,662026.16,5990136.23,50071.77,1580.00,37.28,2.51,50074.95,1316.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.43,661928.13,5990406.81,342.04,2.65,243.21,662026.09,5990136.44,50071.72,1580.00,37.28,2.51,50074.95,1318.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.47,661928.09,5990406.91,342.04,2.65,243.21,662026.06,5990136.55,50071.68,1582.00,37.28,2.50,50074.95,1318.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.51,661928.06,5990407.01,342.04,2.65,243.21,662026.03,5990136.65,50071.81,1580.00,37.28,2.50,50075.03,1316.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.55,661928.03,5990407.12,342.04,2.65,243.21,662026.00,5990136.75,50071.72,1582.00,37.28,2.52,50074.95,1318.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.59,661927.99,5990407.22,342.04,2.65,243.21,662025.96,5990136.86,50071.72,1580.00,37.28,2.52,50074.94,1318.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.68,661927.92,5990407.43,342.00,2.65,243.21,662025.87,5990137.07,50071.72,1582.00,37.28,2.53,50074.99,1316.00,883807,883431,0.97,-0.31
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.71,661927.89,5990407.53,342.00,2.65,243.20,662025.84,5990137.16,50071.72,1582.00,37.28,2.53,50074.99,1316.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.76,661927.86,5990407.63,342.00,2.65,243.20,662025.80,5990137.26,50071.77,1580.00,37.28,2.51,50074.95,1318.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.80,661927.82,5990407.74,342.00,2.65,243.21,662025.78,5990137.37,50071.63,1582.00,37.28,2.51,50074.85,1318.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.88,661927.76,5990407.94,342.00,2.65,243.20,662025.70,5990137.58,50071.68,1582.00,37.28,2.58,50074.90,1321.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.92,661927.73,5990408.04,342.00,2.65,243.20,662025.67,5990137.67,50071.72,1582.00,37.28,2.58,50074.90,1321.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:04.96,661927.69,5990408.14,342.00,2.65,243.20,662025.63,5990137.78,50071.68,1580.00,37.28,2.55,50074.90,1321.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.00,661927.66,5990408.25,342.00,2.65,243.20,662025.61,5990137.90,50071.68,1580.00,37.28,2.55,50074.90,1318.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.04,661927.62,5990408.35,342.00,2.65,243.20,662025.57,5990138.00,50071.77,1582.00,37.28,2.54,50074.94,1318.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.12,661927.56,5990408.56,342.00,2.65,243.20,662025.50,5990138.20,50071.80,1582.00,37.28,2.54,50074.99,1318.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.16,661927.52,5990408.66,342.00,2.65,243.20,662025.46,5990138.30,50071.63,1580.00,37.28,2.52,50074.98,1318.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.20,661927.49,5990408.76,342.00,2.65,243.20,662025.43,5990138.40,50071.73,1582.00,37.28,2.52,50074.99,1321.00,883807,883431,1.76,-0.11
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.24,661927.45,5990408.86,341.94,2.65,243.20,662025.40,5990138.51,50071.66,1580.00,37.28,2.53,50074.94,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.33,661927.39,5990409.07,341.94,2.65,243.20,662025.33,5990138.71,50071.86,1582.00,37.28,2.53,50075.16,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.37,661927.36,5990409.17,341.94,2.65,243.20,662025.29,5990138.81,50071.90,1582.00,37.28,2.54,50075.16,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.41,661927.32,5990409.27,341.94,2.65,243.20,662025.25,5990138.92,50071.81,1580.00,37.28,2.54,50075.08,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.45,661927.28,5990409.38,341.94,2.65,243.19,662025.22,5990139.03,50071.68,1582.00,37.15,2.52,50074.99,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.53,661927.22,5990409.59,341.94,2.65,243.19,662025.15,5990139.24,50071.77,1582.00,37.15,2.52,50075.04,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.57,661927.18,5990409.69,341.94,2.65,243.19,662025.11,5990139.34,50071.81,1582.00,37.15,2.52,50075.04,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.61,661927.15,5990409.79,341.94,2.65,243.19,662025.09,5990139.44,50071.81,1580.00,37.15,2.52,50075.03,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.65,661927.11,5990409.89,341.94,2.65,243.19,662025.05,5990139.55,50071.86,1580.00,37.15,2.53,50075.08,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.69,661927.08,5990410.00,341.94,2.65,243.19,662025.01,5990139.66,50071.77,1582.00,37.15,2.53,50075.03,1318.00,883807,883431,2.50,0.46
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.77,661927.01,5990410.20,341.90,2.65,243.19,662024.96,5990139.86,50071.77,1580.00,37.15,2.54,50074.99,1318.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.81,661926.98,5990410.30,341.90,2.65,243.18,662024.92,5990139.96,50071.90,1582.00,37.15,2.54,50075.07,1318.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.85,661926.94,5990410.40,341.90,2.65,243.18,662024.88,5990140.06,50071.81,1582.00,37.15,2.54,50075.04,1321.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.90,661926.91,5990410.51,341.90,2.65,243.18,662024.85,5990140.17,50071.90,1582.00,37.15,2.54,50075.13,1321.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:05.98,661926.84,5990410.71,341.90,2.65,243.18,662024.77,5990140.37,50071.90,1580.00,37.15,2.54,50075.13,1321.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.02,661926.80,5990410.81,341.90,2.65,243.18,662024.75,5990140.48,50071.90,1582.00,37.15,2.54,50075.13,1321.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.06,661926.77,5990410.91,341.90,2.65,243.18,662024.71,5990140.58,50071.90,1580.00,37.15,2.54,50075.12,1321.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.11,661926.73,5990411.03,341.90,2.65,243.18,662024.67,5990140.70,50071.86,1582.00,37.15,2.54,50075.08,1318.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.14,661926.70,5990411.12,341.90,2.65,243.18,662024.64,5990140.79,50071.99,1580.00,37.15,2.56,50075.22,1321.00,883807,883431,2.74,0.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.22,661926.63,5990411.32,341.90,2.65,243.18,662024.57,5990140.99,50071.99,1584.00,37.15,2.56,50075.25,1318.00,883807,883431,0.63,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.26,661926.60,5990411.42,341.90,2.65,243.18,662024.55,5990141.09,50071.99,1580.00,37.15,2.55,50075.22,1318.00,883807,883431,0.63,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.30,661926.57,5990411.52,341.90,2.65,243.18,662024.51,5990141.19,50071.95,1582.00,37.15,2.55,50075.12,1318.00,883807,883431,0.63,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.34,661926.53,5990411.63,341.90,2.65,243.18,662024.47,5990141.30,50072.00,1582.00,37.15,2.57,50075.26,1318.00,883807,883431,0.63,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.43,661926.46,5990411.85,341.85,2.65,243.10,662024.80,5990141.73,50072.07,1582.00,37.15,2.57,50075.30,1318.00,883807,883431,0.63,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:31:06.47,661926.43,5990411.94,341.85,2.65,243.10,662024.77,5990141.82,50071.99,1580.00,37.15,2.58,50075.26,1318.00,883807,883431,0.63,-0.40
