Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_2 Range to Node,SF_Port_MAG_2 Easting,SF_Port_MAG_2 Northing,Magnetic Field 30002_MAG_SFPort_2_883430 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30005_MAG_SFPort_5_883768 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.57,662826.69,5988829.84,325.43,2.74,197.41,662959.56,5988627.72,50037.96,1279.00,37.49,2.65,50030.85,1294.00,883430,883768,3.91,0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.62,662826.63,5988829.93,325.43,2.74,197.41,662959.49,5988627.82,50037.96,1282.00,37.42,2.65,50030.85,1294.00,883430,883768,3.91,0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.65,662826.59,5988830.00,325.43,2.74,197.41,662959.45,5988627.89,50037.74,1282.00,37.42,2.65,50030.80,1296.00,883430,883768,3.91,0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.69,662826.52,5988830.10,325.43,2.74,197.41,662959.38,5988627.98,50037.74,1284.00,37.42,2.64,50030.74,1296.00,883430,883768,3.91,0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.77,662826.40,5988830.28,325.43,2.74,197.41,662959.26,5988628.16,50037.78,1287.00,37.49,2.59,50030.85,1296.00,883430,883768,3.91,0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.81,662826.33,5988830.38,325.43,2.74,197.36,662959.16,5988628.30,50037.83,1284.00,37.42,2.59,50030.85,1296.00,883430,883768,3.91,0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.85,662826.27,5988830.47,325.43,2.74,197.36,662959.10,5988628.39,50037.78,1284.00,37.53,2.59,50030.71,1296.00,883430,883768,3.91,0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.89,662826.20,5988830.56,325.43,2.74,197.36,662959.03,5988628.48,50037.60,1284.00,37.42,2.64,50030.71,1296.00,883430,883768,3.91,0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:48.97,662826.08,5988830.75,325.43,2.74,197.36,662958.91,5988628.67,50037.78,1284.00,37.49,2.66,50030.71,1294.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.01,662826.01,5988830.83,325.47,2.74,197.36,662958.84,5988628.75,50037.65,1284.00,37.49,2.66,50030.71,1294.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.06,662825.95,5988830.93,325.47,2.74,197.36,662958.77,5988628.85,50037.60,1282.00,37.49,2.66,50030.67,1299.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.10,662825.89,5988831.02,325.47,2.74,197.36,662958.71,5988628.94,50037.60,1282.00,37.42,2.62,50030.62,1296.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.14,662825.82,5988831.11,325.47,2.74,197.36,662958.65,5988629.03,50037.47,1282.00,37.53,2.62,50030.48,1296.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.22,662825.70,5988831.29,325.47,2.74,197.36,662958.52,5988629.21,50037.56,1282.00,37.42,2.61,50030.62,1299.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.26,662825.63,5988831.38,325.47,2.74,197.36,662958.46,5988629.30,50037.60,1282.00,37.49,2.61,50030.62,1299.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.30,662825.57,5988831.47,325.47,2.74,197.35,662958.39,5988629.40,50037.56,1279.00,37.49,2.65,50030.62,1299.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.34,662825.50,5988831.57,325.47,2.74,197.35,662958.33,5988629.50,50037.38,1282.00,37.53,2.65,50030.48,1299.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.44,662825.35,5988831.79,325.47,2.74,197.36,662958.18,5988629.72,50037.56,1282.00,37.42,2.61,50030.53,1299.00,883430,883768,4.19,-0.40
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.46,662825.32,5988831.84,325.47,2.74,197.36,662958.15,5988629.77,50037.56,1282.00,37.53,2.61,50030.53,1299.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.50,662825.25,5988831.93,325.47,2.74,197.36,662958.08,5988629.86,50037.65,1284.00,37.49,2.63,50030.71,1299.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.54,662825.19,5988832.03,325.47,2.74,197.36,662958.02,5988629.96,50037.47,1282.00,37.49,2.63,50030.62,1299.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.59,662825.11,5988832.14,325.47,2.74,197.36,662957.94,5988630.07,50037.42,1284.00,37.49,2.63,50030.44,1299.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.67,662825.00,5988832.30,325.45,2.74,197.36,662957.82,5988630.23,50037.42,1284.00,37.49,2.61,50030.51,1296.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.71,662824.93,5988832.40,325.45,2.74,197.36,662957.75,5988630.33,50037.42,1282.00,37.49,2.61,50030.44,1296.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.75,662824.87,5988832.49,325.45,2.74,197.36,662957.69,5988630.41,50037.51,1284.00,37.49,2.62,50030.53,1296.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.79,662824.81,5988832.58,325.45,2.74,197.36,662957.63,5988630.50,50037.56,1282.00,37.49,2.62,50030.57,1296.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.87,662824.68,5988832.76,325.45,2.74,197.52,662957.45,5988630.46,50037.29,1284.00,37.53,2.62,50030.35,1296.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.91,662824.62,5988832.85,325.45,2.74,197.52,662957.39,5988630.55,50037.29,1282.00,37.49,2.62,50030.35,1296.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.95,662824.55,5988832.95,325.45,2.74,197.52,662957.32,5988630.65,50037.42,1282.00,37.53,2.62,50030.35,1296.00,883430,883768,2.61,-0.77
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:49.99,662824.49,5988833.04,325.45,2.74,197.51,662957.26,5988630.75,50037.56,1284.00,37.49,2.62,50030.60,1296.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.07,662824.36,5988833.22,325.45,2.74,197.52,662957.13,5988630.92,50037.51,1282.00,37.53,2.60,50030.44,1299.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.11,662824.30,5988833.31,325.45,2.74,197.52,662957.07,5988631.02,50037.33,1284.00,37.49,2.60,50030.44,1299.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.15,662824.23,5988833.41,325.45,2.74,197.52,662957.01,5988631.11,50037.42,1284.00,37.53,2.61,50030.39,1299.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.19,662824.17,5988833.50,325.45,2.74,197.52,662956.95,5988631.20,50037.38,1284.00,37.53,2.61,50030.53,1296.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.24,662824.10,5988833.59,325.45,2.74,197.52,662956.88,5988631.29,50037.42,1284.00,37.53,2.62,50030.44,1296.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.32,662823.98,5988833.77,325.44,2.74,197.57,662956.76,5988631.41,50037.51,1284.00,37.49,2.58,50030.44,1299.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.36,662823.91,5988833.86,325.44,2.74,197.57,662956.69,5988631.50,50037.33,1284.00,37.53,2.58,50030.44,1299.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.40,662823.85,5988833.96,325.44,2.74,197.58,662956.63,5988631.59,50037.24,1282.00,37.49,2.58,50030.39,1296.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.45,662823.76,5988834.08,325.44,2.74,197.58,662956.54,5988631.71,50037.38,1284.00,37.53,2.60,50030.44,1296.00,883430,883768,-6.01,0.76
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.52,662823.66,5988834.23,325.44,2.74,197.59,662956.44,5988631.85,50037.42,1282.00,37.49,2.63,50030.44,1296.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.56,662823.60,5988834.32,325.44,2.74,197.59,662956.38,5988631.94,50037.29,1282.00,37.53,2.63,50030.44,1296.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.60,662823.53,5988834.41,325.44,2.74,197.59,662956.31,5988632.03,50037.29,1284.00,37.49,2.63,50030.30,1299.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.66,662823.44,5988834.56,325.44,2.74,197.56,662956.22,5988632.20,50037.24,1282.00,37.53,2.57,50030.44,1296.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.72,662823.34,5988834.71,325.44,2.74,197.57,662956.11,5988632.35,50037.29,1284.00,37.53,2.58,50030.48,1299.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.76,662823.27,5988834.80,325.44,2.74,197.57,662956.05,5988632.43,50037.32,1284.00,37.53,2.58,50030.48,1299.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.80,662823.21,5988834.89,325.46,2.74,197.56,662956.00,5988632.55,50037.29,1284.00,37.53,2.58,50030.39,1296.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.85,662823.14,5988834.99,325.46,2.74,197.56,662955.93,5988632.64,50037.11,1287.00,37.59,2.60,50030.30,1299.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.89,662823.08,5988835.08,325.46,2.74,197.56,662955.87,5988632.73,50037.20,1284.00,37.49,2.60,50030.24,1296.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:50.98,662822.94,5988835.28,325.46,2.74,197.57,662955.72,5988632.93,50037.24,1284.00,37.59,2.63,50030.44,1299.00,883430,883768,-5.91,-0.99
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.01,662822.89,5988835.35,325.46,2.74,197.56,662955.68,5988633.01,50037.38,1284.00,37.53,2.63,50030.44,1299.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.05,662822.83,5988835.44,325.46,2.74,197.56,662955.61,5988633.10,50037.24,1282.00,37.53,2.60,50030.38,1299.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.09,662822.76,5988835.54,325.46,2.74,197.56,662955.55,5988633.19,50037.11,1284.00,37.53,2.60,50030.30,1299.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.17,662822.64,5988835.72,325.46,2.74,197.57,662955.42,5988633.37,50036.97,1279.00,37.53,2.60,50030.12,1301.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.21,662822.58,5988835.81,325.46,2.74,197.57,662955.36,5988633.46,50037.01,1284.00,37.53,2.60,50030.12,1301.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.25,662822.51,5988835.90,325.46,2.74,197.57,662955.29,5988633.55,50037.15,1282.00,37.53,2.56,50030.24,1299.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.29,662822.45,5988835.99,325.46,2.74,197.58,662955.23,5988633.63,50037.11,1282.00,37.53,2.56,50030.30,1299.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.37,662822.32,5988836.18,325.46,2.74,197.55,662955.08,5988633.83,50037.06,1284.00,37.59,2.57,50030.15,1299.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.41,662822.26,5988836.27,325.46,2.74,197.56,662955.02,5988633.92,50036.79,1284.00,37.53,2.57,50030.15,1299.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.48,662822.15,5988836.43,325.50,2.74,197.54,662954.92,5988634.10,50036.95,1284.00,37.53,2.57,50030.08,1299.00,883430,883768,-0.12,1.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.50,662822.13,5988836.46,325.50,2.74,197.54,662954.90,5988634.13,50036.88,1284.00,37.49,2.57,50030.08,1299.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.54,662822.06,5988836.56,325.50,2.74,197.55,662954.83,5988634.23,50036.83,1284.00,37.59,2.63,50030.08,1296.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.64,662821.91,5988836.78,325.50,2.74,197.54,662954.68,5988634.45,50036.74,1282.00,37.53,2.54,50030.03,1301.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.68,662821.85,5988836.87,325.50,2.74,197.55,662954.62,5988634.54,50036.88,1282.00,37.59,2.54,50030.03,1301.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.70,662821.81,5988836.92,325.50,2.74,197.55,662954.59,5988634.59,50036.83,1284.00,37.59,2.54,50030.03,1301.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.74,662821.75,5988837.02,325.50,2.74,197.55,662954.52,5988634.68,50036.88,1279.00,37.59,2.59,50030.11,1301.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.82,662821.63,5988837.20,325.50,2.74,197.54,662954.40,5988634.88,50036.77,1282.00,37.59,2.51,50029.94,1301.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.86,662821.56,5988837.29,325.50,2.74,197.55,662954.34,5988634.96,50036.70,1284.00,37.59,2.51,50029.94,1301.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.90,662821.50,5988837.39,325.50,2.74,197.55,662954.28,5988635.06,50036.74,1284.00,37.59,2.51,50029.97,1301.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.94,662821.44,5988837.48,325.50,2.74,197.55,662954.22,5988635.15,50036.74,1284.00,37.59,2.51,50029.99,1304.00,883430,883768,0.14,-0.56
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:51.99,662821.36,5988837.59,325.53,2.74,197.49,662954.07,5988635.28,50036.92,1284.00,37.53,2.51,50030.15,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.07,662821.25,5988837.75,325.53,2.74,197.49,662953.96,5988635.44,50036.97,1284.00,37.59,2.50,50030.15,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.11,662821.18,5988837.84,325.53,2.74,197.49,662953.89,5988635.53,50036.70,1284.00,37.59,2.50,50030.12,1299.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.15,662821.12,5988837.93,325.53,2.74,197.49,662953.83,5988635.62,50036.65,1282.00,37.63,2.51,50029.94,1299.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.19,662821.06,5988838.03,325.53,2.74,197.50,662953.77,5988635.72,50036.68,1282.00,37.53,2.51,50029.88,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.27,662820.93,5988838.21,325.53,2.74,197.50,662953.64,5988635.90,50036.79,1282.00,37.59,2.49,50029.99,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.31,662820.87,5988838.30,325.53,2.74,197.48,662953.57,5988636.01,50036.79,1282.00,37.59,2.49,50029.99,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.35,662820.80,5988838.40,325.53,2.74,197.48,662953.50,5988636.10,50036.61,1282.00,37.63,2.48,50029.88,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.39,662820.74,5988838.49,325.53,2.74,197.48,662953.44,5988636.19,50036.65,1284.00,37.59,2.48,50029.85,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.50,662820.58,5988838.73,325.53,2.74,197.48,662953.28,5988636.43,50036.74,1284.00,37.63,2.46,50030.06,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.51,662820.55,5988838.77,325.53,2.74,197.48,662953.25,5988636.48,50036.83,1284.00,37.59,2.49,50030.06,1301.00,883430,883768,2.40,-0.80
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.55,662820.49,5988838.86,325.53,2.74,197.48,662953.19,5988636.56,50036.73,1284.00,37.63,2.49,50029.99,1304.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.60,662820.42,5988838.97,325.53,2.74,197.48,662953.12,5988636.67,50036.65,1282.00,37.59,2.49,50029.90,1301.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.66,662820.33,5988839.11,325.56,2.74,197.48,662953.02,5988636.81,50036.61,1282.00,37.63,2.49,50029.85,1304.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.72,662820.24,5988839.23,325.56,2.74,197.48,662952.94,5988636.93,50036.52,1284.00,37.59,2.47,50029.81,1299.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.76,662820.18,5988839.32,325.56,2.74,197.48,662952.88,5988637.02,50036.61,1282.00,37.63,2.47,50029.81,1299.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.80,662820.11,5988839.42,325.56,2.74,197.52,662952.83,5988637.08,50036.65,1282.00,37.59,2.47,50029.92,1304.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.84,662820.05,5988839.51,325.56,2.74,197.52,662952.76,5988637.18,50036.41,1282.00,37.63,2.48,50029.81,1301.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.92,662819.92,5988839.69,325.56,2.74,197.52,662952.64,5988637.36,50036.61,1284.00,37.63,2.45,50029.88,1304.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:52.96,662819.86,5988839.78,325.56,2.74,197.52,662952.58,5988637.45,50036.61,1284.00,37.63,2.45,50029.88,1304.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.02,662819.77,5988839.93,325.56,2.74,197.52,662952.48,5988637.59,50036.56,1284.00,37.63,2.45,50029.94,1301.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.04,662819.74,5988839.98,325.56,2.74,197.52,662952.45,5988637.64,50036.52,1284.00,37.63,2.44,50029.71,1301.00,883430,883768,-4.90,0.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.12,662819.61,5988840.16,325.56,2.74,197.52,662952.32,5988637.82,50036.41,1282.00,37.63,2.42,50029.71,1304.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.16,662819.55,5988840.25,325.56,2.74,197.53,662952.26,5988637.91,50036.38,1284.00,37.67,2.42,50029.71,1304.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.20,662819.49,5988840.34,325.56,2.74,197.53,662952.20,5988638.00,50036.47,1282.00,37.63,2.42,50029.74,1304.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.25,662819.42,5988840.43,325.56,2.74,197.53,662952.14,5988638.09,50036.52,1282.00,37.67,2.43,50029.76,1301.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.29,662819.36,5988840.53,325.56,2.74,197.53,662952.07,5988638.18,50036.47,1282.00,37.63,2.43,50029.71,1304.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.37,662819.23,5988840.72,325.58,2.74,197.54,662951.95,5988638.36,50036.41,1279.00,37.63,2.44,50029.71,1304.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.41,662819.17,5988840.81,325.58,2.74,197.54,662951.89,5988638.45,50036.47,1282.00,37.63,2.44,50029.71,1304.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.45,662819.11,5988840.90,325.58,2.74,197.54,662951.83,5988638.55,50036.43,1279.00,37.67,2.46,50029.71,1304.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.49,662819.04,5988840.99,325.58,2.74,197.54,662951.76,5988638.64,50036.47,1284.00,37.63,2.46,50029.74,1304.00,883430,883768,-3.58,-0.86
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.57,662818.92,5988841.17,325.58,2.74,197.54,662951.64,5988638.82,50036.56,1282.00,37.67,2.40,50029.71,1304.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.61,662818.86,5988841.26,325.58,2.74,197.54,662951.58,5988638.91,50036.29,1284.00,37.67,2.40,50029.71,1304.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.65,662818.80,5988841.36,325.58,2.74,197.54,662951.52,5988639.01,50036.36,1284.00,37.67,2.44,50029.61,1304.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.69,662818.73,5988841.45,325.58,2.74,197.54,662951.46,5988639.10,50036.43,1284.00,37.63,2.44,50029.76,1304.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.73,662818.67,5988841.54,325.58,2.74,197.54,662951.39,5988639.19,50036.47,1284.00,37.67,2.47,50029.74,1304.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.82,662818.55,5988841.72,325.55,2.74,197.54,662951.26,5988639.36,50036.34,1284.00,37.67,2.41,50029.67,1301.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.86,662818.49,5988841.81,325.55,2.74,197.54,662951.20,5988639.45,50036.38,1284.00,37.74,2.41,50029.67,1301.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.90,662818.42,5988841.90,325.55,2.74,197.54,662951.14,5988639.54,50036.36,1284.00,37.67,2.41,50029.61,1304.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:53.94,662818.36,5988842.00,325.55,2.74,197.54,662951.07,5988639.64,50036.38,1282.00,37.74,2.41,50029.71,1299.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:54.04,662818.21,5988842.22,325.55,2.74,197.54,662950.92,5988639.86,50036.52,1284.00,37.67,2.37,50029.79,1304.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:54.06,662818.17,5988842.27,325.55,2.74,197.54,662950.89,5988639.91,50036.47,1282.00,37.74,2.37,50029.79,1304.00,883430,883768,-5.40,0.57
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:54.10,662818.11,5988842.36,325.55,2.74,197.54,662950.82,5988640.00,50036.29,1282.00,37.67,2.37,50029.58,1301.00,883430,883768,-0.64,-0.96
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:19:54.14,662818.05,5988842.46,325.55,2.74,197.55,662950.76,5988640.09,50036.28,1284.00,37.74,2.37,50029.56,1304.00,883430,883768,-0.64,-0.96
