Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_4 Range to Node,SF_Port_MAG_4 Easting,SF_Port_MAG_4 Northing,Magnetic Field 30004_MAG_SFPort_4_883425 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30008_MAG_SFPort_8_883439 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.42,661265.83,5992446.19,350.97,2.70,197.15,661313.50,5992210.08,50056.88,1553.00,38.93,2.66,50048.95,1587.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.46,661265.82,5992446.30,350.97,2.70,197.15,661313.47,5992210.19,50056.80,1555.00,38.93,2.67,50048.95,1584.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.54,661265.78,5992446.52,350.97,2.70,197.15,661313.41,5992210.40,50056.88,1553.00,38.93,2.67,50048.99,1587.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.58,661265.76,5992446.62,350.97,2.70,197.15,661313.38,5992210.50,50056.93,1553.00,38.93,2.65,50048.95,1587.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.62,661265.75,5992446.73,350.97,2.70,197.15,661313.34,5992210.60,50056.98,1553.00,38.93,2.65,50048.99,1584.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.66,661265.74,5992446.84,351.02,2.70,197.15,661313.43,5992210.74,50056.83,1550.00,38.93,2.64,50048.99,1587.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.74,661265.70,5992447.06,351.02,2.70,197.15,661313.37,5992210.95,50056.89,1553.00,38.93,2.64,50049.04,1587.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.78,661265.69,5992447.16,351.02,2.70,197.15,661313.39,5992211.07,50056.88,1550.00,38.93,2.63,50048.95,1584.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.82,661265.67,5992447.27,351.02,2.70,197.15,661313.37,5992211.17,50056.88,1553.00,38.93,2.63,50048.99,1584.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.88,661265.65,5992447.41,351.02,2.70,197.15,661313.34,5992211.31,50057.03,1550.00,38.93,2.63,50049.04,1584.00,883425,883439,0.01,0.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.95,661265.62,5992447.60,351.02,2.70,197.15,661313.29,5992211.49,50056.88,1550.00,38.93,2.63,50049.04,1584.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:19.99,661265.60,5992447.71,351.02,2.70,197.04,661312.22,5992211.47,50057.02,1553.00,38.93,2.65,50049.14,1587.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.05,661265.58,5992447.88,351.02,2.70,197.04,661312.18,5992211.64,50057.07,1550.00,38.93,2.65,50049.05,1587.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.09,661265.56,5992447.99,351.02,2.70,197.04,661312.16,5992211.74,50056.97,1553.00,38.93,2.64,50049.07,1587.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.11,661265.55,5992448.04,351.02,2.70,197.04,661312.15,5992211.79,50056.98,1553.00,38.93,2.64,50049.07,1587.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.19,661265.52,5992448.26,351.02,2.70,197.04,661312.10,5992212.00,50056.97,1553.00,38.93,2.64,50049.05,1587.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.23,661265.50,5992448.36,351.02,2.70,197.04,661312.07,5992212.11,50056.93,1553.00,38.93,2.64,50049.02,1584.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.27,661265.49,5992448.47,351.05,2.70,197.06,661312.02,5992212.19,50056.94,1553.00,38.98,2.64,50049.05,1587.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.31,661265.47,5992448.58,351.05,2.70,197.06,661311.99,5992212.29,50057.02,1555.00,38.98,2.64,50049.08,1584.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.40,661265.43,5992448.80,351.05,2.70,197.06,661311.92,5992212.50,50056.98,1553.00,38.98,2.64,50049.08,1584.00,883425,883439,-4.59,-0.72
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.43,661265.42,5992448.90,351.05,2.70,197.06,661311.97,5992212.62,50056.88,1553.00,38.98,2.64,50049.04,1584.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.48,661265.41,5992449.01,351.05,2.70,197.06,661311.94,5992212.72,50056.88,1555.00,38.98,2.62,50048.99,1587.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.52,661265.39,5992449.12,351.05,2.70,197.06,661311.90,5992212.83,50056.89,1550.00,38.98,2.62,50048.99,1584.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.56,661265.37,5992449.23,351.05,2.70,197.06,661311.87,5992212.94,50056.88,1555.00,38.98,2.61,50048.95,1587.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.64,661265.34,5992449.45,351.05,2.70,197.06,661311.88,5992213.16,50056.98,1553.00,38.98,2.61,50049.08,1587.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.68,661265.32,5992449.55,351.05,2.70,197.06,661311.84,5992213.26,50056.83,1555.00,38.98,2.64,50048.99,1587.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.72,661265.30,5992449.66,351.05,2.70,197.06,661311.81,5992213.37,50056.88,1555.00,38.98,2.64,50048.90,1584.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.76,661265.29,5992449.76,351.05,2.70,197.06,661311.78,5992213.47,50056.80,1553.00,38.98,2.61,50048.95,1587.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.84,661265.26,5992449.98,351.09,2.69,197.07,661311.79,5992213.70,50056.93,1555.00,38.98,2.61,50048.95,1584.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.89,661265.23,5992450.12,351.09,2.69,197.07,661311.75,5992213.83,50056.83,1553.00,38.98,2.61,50048.99,1584.00,883425,883439,-3.33,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.92,661265.22,5992450.20,351.09,2.69,197.07,661311.73,5992213.90,50056.85,1553.00,38.98,2.61,50048.99,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:20.96,661265.21,5992450.30,351.09,2.69,197.07,661311.69,5992214.01,50056.83,1553.00,38.98,2.59,50048.95,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.05,661265.17,5992450.53,351.09,2.69,197.07,661311.71,5992214.25,50056.89,1550.00,38.98,2.59,50048.99,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.09,661265.16,5992450.64,351.09,2.69,197.07,661311.67,5992214.35,50056.83,1553.00,38.98,2.63,50048.99,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.13,661265.14,5992450.74,351.09,2.69,197.07,661311.64,5992214.45,50056.83,1553.00,38.98,2.63,50048.90,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.17,661265.12,5992450.85,351.09,2.69,197.07,661311.61,5992214.55,50056.85,1555.00,38.98,2.61,50048.99,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.21,661265.11,5992450.96,351.09,2.69,197.07,661311.58,5992214.66,50056.97,1553.00,38.98,2.61,50049.02,1587.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.29,661265.07,5992451.18,351.09,2.69,197.03,661311.57,5992214.92,50056.83,1553.00,38.98,2.61,50049.05,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.33,661265.06,5992451.28,351.09,2.69,197.03,661311.54,5992215.02,50056.94,1555.00,38.98,2.61,50048.95,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.37,661265.04,5992451.39,351.09,2.69,197.03,661311.51,5992215.13,50056.83,1553.00,38.98,2.60,50049.04,1587.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.41,661265.02,5992451.50,351.14,2.69,197.02,661311.56,5992215.25,50056.85,1553.00,38.98,2.60,50048.99,1584.00,883425,883439,2.49,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.49,661264.99,5992451.72,351.14,2.69,197.02,661311.49,5992215.47,50056.83,1555.00,38.98,2.59,50048.93,1584.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.53,661264.97,5992451.82,351.14,2.69,197.02,661311.46,5992215.57,50056.83,1553.00,38.98,2.59,50048.95,1587.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.57,661264.96,5992451.93,351.14,2.69,197.02,661311.42,5992215.67,50056.98,1555.00,38.98,2.58,50049.04,1584.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.61,661264.94,5992452.04,351.14,2.69,197.03,661311.47,5992215.80,50057.02,1555.00,38.98,2.58,50049.14,1584.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.66,661264.93,5992452.15,351.14,2.69,197.03,661311.44,5992215.91,50056.97,1553.00,38.98,2.60,50049.14,1584.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.74,661264.89,5992452.37,351.14,2.69,197.02,661311.37,5992216.11,50056.89,1555.00,38.98,2.60,50049.04,1584.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.78,661264.87,5992452.48,351.14,2.69,197.02,661311.34,5992216.22,50056.83,1553.00,38.98,2.57,50048.99,1587.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.82,661264.86,5992452.58,351.14,2.69,197.05,661311.39,5992216.31,50057.03,1553.00,38.98,2.57,50049.08,1587.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.86,661264.84,5992452.69,351.14,2.69,197.05,661311.36,5992216.42,50056.97,1553.00,38.98,2.58,50049.08,1587.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.94,661264.81,5992452.91,351.14,2.69,197.05,661311.29,5992216.63,50057.07,1555.00,38.98,2.58,50049.13,1584.00,883425,883439,-0.20,0.18
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:21.98,661264.79,5992453.02,351.19,2.69,197.06,661311.38,5992216.75,50057.02,1553.00,38.98,2.55,50049.17,1587.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.02,661264.77,5992453.13,351.19,2.69,197.06,661311.35,5992216.86,50056.97,1553.00,38.98,2.55,50049.08,1584.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.06,661264.76,5992453.24,351.19,2.69,197.06,661311.33,5992216.97,50057.03,1555.00,38.98,2.57,50049.08,1584.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.15,661264.72,5992453.47,351.19,2.69,197.06,661311.27,5992217.20,50057.06,1555.00,38.98,2.57,50049.08,1584.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.18,661264.71,5992453.56,351.19,2.69,197.06,661311.25,5992217.29,50056.97,1555.00,38.98,2.59,50049.08,1584.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.23,661264.69,5992453.67,351.19,2.69,197.06,661311.22,5992217.39,50057.03,1555.00,38.98,2.59,50049.17,1584.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.27,661264.67,5992453.78,351.19,2.69,197.06,661311.20,5992217.50,50057.02,1555.00,38.98,2.58,50049.13,1587.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.31,661264.66,5992453.89,351.19,2.69,197.13,661310.36,5992217.35,50057.03,1555.00,38.98,2.58,50049.13,1584.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.39,661264.63,5992454.11,351.19,2.69,197.13,661310.31,5992217.56,50057.11,1553.00,38.98,2.53,50049.17,1587.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.43,661264.61,5992454.23,351.19,2.69,197.13,661310.28,5992217.67,50057.07,1553.00,38.98,2.53,50049.17,1584.00,883425,883439,1.10,0.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.47,661264.60,5992454.32,351.19,2.69,197.13,661310.30,5992217.78,50057.06,1553.00,39.09,2.53,50049.17,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.51,661264.58,5992454.43,351.19,2.69,197.13,661310.28,5992217.88,50056.97,1553.00,39.09,2.53,50049.17,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.59,661264.55,5992454.65,351.23,2.70,197.15,661310.23,5992218.09,50057.12,1555.00,39.09,2.53,50049.13,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.63,661264.53,5992454.76,351.23,2.70,197.15,661310.20,5992218.19,50057.11,1553.00,39.09,2.53,50049.17,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.67,661264.51,5992454.87,351.23,2.70,197.15,661310.17,5992218.29,50057.12,1555.00,39.09,2.53,50049.31,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.71,661264.50,5992454.97,351.23,2.70,197.15,661310.14,5992218.40,50057.11,1553.00,39.09,2.53,50049.22,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.80,661264.46,5992455.20,351.23,2.70,197.15,661310.14,5992218.63,50057.17,1553.00,39.09,2.51,50049.22,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.84,661264.44,5992455.30,351.23,2.70,197.15,661310.11,5992218.73,50057.15,1555.00,39.09,2.51,50049.22,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.88,661264.43,5992455.41,351.23,2.70,197.15,661310.08,5992218.83,50057.20,1553.00,39.09,2.52,50049.31,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.94,661264.40,5992455.57,351.23,2.70,197.15,661310.03,5992218.99,50057.26,1555.00,39.09,2.52,50049.35,1584.00,883425,883439,-1.21,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:22.96,661264.39,5992455.65,351.23,2.70,197.15,661310.09,5992219.08,50057.15,1553.00,39.09,2.50,50049.35,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.05,661264.36,5992455.89,351.23,2.70,197.15,661310.01,5992219.31,50057.17,1553.00,39.09,2.50,50049.31,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.09,661264.34,5992455.99,351.23,2.70,197.15,661309.98,5992219.41,50057.29,1555.00,39.09,2.52,50049.31,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.12,661264.33,5992456.06,351.23,2.70,197.15,661309.96,5992219.48,50057.30,1553.00,39.09,2.52,50049.40,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.16,661264.31,5992456.17,351.23,2.70,197.15,661309.93,5992219.59,50057.24,1555.00,39.09,2.50,50049.41,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.24,661264.28,5992456.40,351.28,2.70,197.13,661309.90,5992219.83,50057.20,1553.00,39.09,2.50,50049.35,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.28,661264.27,5992456.50,351.28,2.70,197.13,661309.87,5992219.93,50057.21,1555.00,39.09,2.50,50049.26,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.32,661264.25,5992456.61,351.28,2.70,197.13,661309.83,5992220.04,50057.24,1558.00,39.09,2.50,50049.31,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.36,661264.23,5992456.72,351.28,2.70,197.13,661309.80,5992220.14,50057.30,1553.00,39.09,2.48,50049.35,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.46,661264.20,5992456.97,351.28,2.70,197.13,661309.81,5992220.40,50057.29,1555.00,39.09,2.48,50049.40,1584.00,883425,883439,1.68,2.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.49,661264.18,5992457.05,351.28,2.70,197.13,661309.78,5992220.48,50057.30,1555.00,39.09,2.47,50049.40,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.53,661264.17,5992457.16,351.28,2.70,197.13,661309.75,5992220.59,50057.24,1553.00,39.09,2.47,50049.40,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.57,661264.15,5992457.27,351.28,2.70,197.13,661309.80,5992220.71,50057.39,1555.00,39.14,2.47,50049.40,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.61,661264.13,5992457.38,351.28,2.70,197.13,661309.76,5992220.82,50057.33,1553.00,39.14,2.47,50049.40,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.69,661264.10,5992457.60,351.28,2.70,197.13,661309.69,5992221.03,50057.42,1555.00,39.14,2.49,50049.49,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.73,661264.08,5992457.70,351.28,2.70,197.13,661309.66,5992221.13,50057.35,1553.00,39.14,2.49,50049.49,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.77,661264.07,5992457.81,351.29,2.70,197.17,661309.77,5992221.23,50057.29,1555.00,39.14,2.46,50049.40,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.82,661264.05,5992457.93,351.29,2.70,197.17,661309.74,5992221.34,50057.35,1555.00,39.14,2.46,50049.37,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.89,661264.02,5992458.14,351.29,2.70,197.17,661309.69,5992221.55,50057.42,1555.00,39.14,2.48,50049.44,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.95,661263.99,5992458.30,351.29,2.70,197.17,661309.66,5992221.71,50057.48,1555.00,39.14,2.48,50049.49,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:23.97,661263.98,5992458.35,351.29,2.70,197.17,661309.64,5992221.76,50057.38,1555.00,39.14,2.49,50049.49,1584.00,883425,883439,-4.04,0.64
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.02,661263.97,5992458.47,351.29,2.70,197.17,661309.66,5992221.88,50057.44,1555.00,39.14,2.49,50049.53,1584.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.06,661263.95,5992458.58,351.29,2.70,197.17,661309.63,5992221.99,50057.47,1555.00,39.14,2.44,50049.49,1584.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.16,661263.91,5992458.86,351.29,2.70,197.17,661309.57,5992222.27,50057.44,1555.00,39.19,2.44,50049.49,1584.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.18,661263.90,5992458.90,351.29,2.70,197.17,661309.56,5992222.31,50057.51,1555.00,39.19,2.44,50049.53,1584.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.22,661263.88,5992459.00,351.29,2.70,197.06,661308.97,5992222.39,50057.53,1553.00,39.19,2.44,50049.58,1584.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.26,661263.87,5992459.12,351.29,2.70,197.06,661308.94,5992222.50,50057.47,1555.00,39.19,2.43,50049.53,1584.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.34,661263.83,5992459.34,351.29,2.70,197.06,661308.89,5992222.72,50057.57,1553.00,39.19,2.43,50049.58,1587.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.38,661263.82,5992459.44,351.29,2.70,197.06,661308.87,5992222.82,50057.56,1553.00,39.19,2.43,50049.64,1587.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.42,661263.80,5992459.55,351.29,2.70,197.06,661308.84,5992222.93,50057.48,1555.00,39.19,2.43,50049.53,1584.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.48,661263.77,5992459.71,351.29,2.70,197.06,661308.81,5992223.09,50057.56,1553.00,39.19,2.43,50049.63,1584.00,883425,883439,-2.40,0.75
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.55,661263.75,5992459.88,351.29,2.70,197.06,661308.76,5992223.25,50057.57,1553.00,39.19,2.43,50049.63,1584.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.59,661263.73,5992459.98,351.29,2.70,197.05,661308.74,5992223.36,50057.51,1553.00,39.19,2.41,50049.58,1584.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.63,661263.72,5992460.09,351.29,2.70,197.06,661308.77,5992223.48,50057.53,1553.00,39.19,2.41,50049.58,1584.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.67,661263.70,5992460.20,351.29,2.70,197.06,661308.74,5992223.59,50057.60,1555.00,39.19,2.42,50049.63,1584.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.71,661263.68,5992460.32,351.29,2.70,197.06,661308.71,5992223.70,50057.66,1553.00,39.19,2.42,50049.71,1584.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.79,661263.65,5992460.53,351.29,2.70,197.06,661308.65,5992223.90,50057.56,1555.00,39.19,2.40,50049.63,1584.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.83,661263.64,5992460.65,351.29,2.70,197.05,661308.69,5992224.04,50057.66,1553.00,39.19,2.40,50049.64,1587.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.87,661263.62,5992460.75,351.29,2.70,197.05,661308.66,5992224.14,50057.65,1555.00,39.19,2.38,50049.71,1587.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.91,661263.60,5992460.86,351.29,2.70,197.05,661308.63,5992224.24,50057.66,1555.00,39.19,2.38,50049.71,1584.00,883425,883439,-1.05,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:24.99,661263.57,5992461.08,351.32,2.70,197.06,661308.64,5992224.47,50057.60,1555.00,39.19,2.41,50049.67,1587.00,883425,883439,-2.69,0.59
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,03:44:25.03,661263.56,5992461.18,351.32,2.70,197.06,661308.61,5992224.57,50057.62,1555.00,39.19,2.41,50049.67,1587.00,883425,883439,-2.69,0.59
