Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_1 Range to Node,SF_Port_MAG_1 Easting,SF_Port_MAG_1 Northing,Magnetic Field 30001_MAG_SFPort_1_883758 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30005_MAG_SFPort_5_883768 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.19,667303.87,5983122.93,325.32,2.74,197.69,667419.01,5982909.92,50017.04,1372.00,32.46,2.49,50009.94,1296.00,883758,883768,-0.15,-0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.23,667303.80,5983123.02,325.32,2.74,197.69,667418.94,5982910.01,50017.22,1372.00,32.46,2.50,50010.01,1294.00,883758,883768,-0.15,-0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.27,667303.72,5983123.12,325.32,2.74,197.69,667418.87,5982910.11,50017.20,1375.00,32.46,2.50,50010.06,1296.00,883758,883768,-0.15,-0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.31,667303.67,5983123.20,325.32,2.74,197.69,667418.81,5982910.19,50017.22,1375.00,32.46,2.50,50010.06,1296.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.39,667303.54,5983123.38,325.32,2.74,197.69,667418.68,5982910.37,50017.20,1372.00,32.46,2.50,50010.06,1296.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.43,667303.48,5983123.48,325.32,2.74,197.69,667418.62,5982910.47,50017.18,1375.00,32.46,2.49,50010.06,1294.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.47,667303.41,5983123.56,325.31,2.74,197.69,667418.55,5982910.55,50017.29,1377.00,32.46,2.49,50010.11,1294.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.51,667303.35,5983123.66,325.31,2.74,197.69,667418.49,5982910.65,50017.36,1375.00,32.46,2.48,50010.11,1294.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.59,667303.22,5983123.84,325.31,2.74,197.69,667418.36,5982910.83,50017.29,1375.00,32.46,2.48,50010.20,1294.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.63,667303.15,5983123.93,325.31,2.74,197.68,667418.28,5982910.92,50017.27,1375.00,32.46,2.50,50010.20,1294.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.67,667303.09,5983124.02,325.31,2.74,197.68,667418.22,5982911.01,50017.36,1375.00,32.46,2.50,50010.26,1294.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.71,667303.03,5983124.11,325.31,2.74,197.68,667418.15,5982911.10,50017.42,1375.00,32.46,2.47,50010.20,1294.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.78,667302.92,5983124.25,325.31,2.74,197.68,667418.05,5982911.24,50017.36,1375.00,32.46,2.47,50010.15,1294.00,883758,883768,0.80,0.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.84,667302.83,5983124.39,325.31,2.74,197.68,667417.96,5982911.38,50017.24,1375.00,32.46,2.57,50010.11,1296.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.88,667302.76,5983124.48,325.31,2.74,197.68,667417.89,5982911.47,50017.27,1375.00,32.46,2.57,50010.21,1296.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.92,667302.70,5983124.57,325.31,2.74,197.68,667417.83,5982911.56,50017.42,1375.00,32.46,2.49,50010.21,1296.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:20.96,667302.64,5983124.66,325.31,2.74,197.68,667417.77,5982911.65,50017.40,1372.00,32.46,2.49,50010.15,1299.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.04,667302.51,5983124.85,325.25,2.74,197.67,667417.62,5982911.85,50017.38,1375.00,32.46,2.49,50010.29,1299.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.12,667302.38,5983125.03,325.25,2.74,197.67,667417.49,5982912.03,50017.38,1375.00,32.46,2.50,50010.20,1299.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.16,667302.31,5983125.12,325.25,2.74,197.67,667417.42,5982912.12,50017.40,1375.00,32.46,2.50,50010.31,1296.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.24,667302.18,5983125.30,325.25,2.74,197.67,667417.30,5982912.30,50017.38,1372.00,32.46,2.49,50010.11,1296.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.29,667302.11,5983125.40,325.25,2.74,197.67,667417.22,5982912.40,50017.31,1375.00,32.41,2.49,50010.24,1294.00,883758,883768,2.66,1.65
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.33,667302.05,5983125.48,325.25,2.74,197.67,667417.16,5982912.48,50017.33,1375.00,32.41,2.51,50010.24,1294.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.37,667301.99,5983125.57,325.25,2.74,197.67,667417.10,5982912.57,50017.36,1377.00,32.41,2.51,50010.24,1294.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.41,667301.93,5983125.67,325.25,2.74,197.67,667417.03,5982912.66,50017.27,1375.00,32.41,2.52,50010.24,1294.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.49,667301.80,5983125.85,325.25,2.74,197.67,667416.91,5982912.84,50017.29,1375.00,32.41,2.52,50010.06,1294.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.53,667301.74,5983125.94,325.25,2.74,197.67,667416.84,5982912.94,50017.22,1377.00,32.41,2.50,50010.06,1294.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.57,667301.67,5983126.03,325.25,2.74,197.67,667416.78,5982913.03,50017.38,1375.00,32.41,2.50,50010.15,1296.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.61,667301.61,5983126.12,325.21,2.74,197.70,667416.74,5982913.10,50017.27,1375.00,32.41,2.51,50010.26,1294.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.69,667301.48,5983126.30,325.21,2.74,197.70,667416.61,5982913.28,50017.29,1377.00,32.41,2.51,50010.15,1299.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.73,667301.41,5983126.40,325.21,2.74,197.70,667416.54,5982913.37,50017.36,1375.00,32.41,2.51,50010.11,1296.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.79,667301.33,5983126.52,325.21,2.74,197.70,667416.46,5982913.49,50017.24,1375.00,32.41,2.51,50010.15,1296.00,883758,883768,-0.10,0.14
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.81,667301.29,5983126.58,325.21,2.74,197.77,667416.62,5982913.58,50017.36,1375.00,32.41,2.49,50010.15,1296.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.89,667301.16,5983126.76,325.21,2.74,197.77,667416.49,5982913.77,50017.20,1375.00,32.41,2.49,50010.17,1301.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.94,667301.09,5983126.86,325.21,2.74,197.77,667416.42,5982913.86,50017.31,1375.00,32.41,2.50,50010.11,1299.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:21.98,667301.03,5983126.95,325.21,2.74,197.77,667416.36,5982913.95,50017.36,1375.00,32.41,2.50,50010.06,1299.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.02,667300.97,5983127.04,325.21,2.74,197.74,667416.29,5982914.07,50017.20,1377.00,32.41,2.50,50010.06,1299.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.08,667300.87,5983127.19,325.21,2.74,197.74,667416.18,5982914.22,50017.27,1375.00,32.41,2.50,50010.06,1299.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.14,667300.78,5983127.31,325.21,2.74,197.74,667416.10,5982914.34,50017.24,1375.00,32.41,2.51,50010.21,1299.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.18,667300.72,5983127.41,325.21,2.74,197.75,667416.03,5982914.43,50017.36,1375.00,32.41,2.51,50010.11,1299.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.22,667300.65,5983127.50,325.21,2.74,197.75,667415.97,5982914.52,50017.29,1375.00,32.41,2.52,50010.11,1299.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.26,667300.59,5983127.60,325.27,2.74,197.75,667415.91,5982914.62,50017.09,1375.00,32.41,2.52,50010.06,1296.00,883758,883768,2.63,0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.34,667300.47,5983127.77,325.27,2.74,197.75,667415.79,5982914.80,50017.15,1375.00,32.41,2.49,50009.92,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.38,667300.41,5983127.86,325.27,2.74,197.75,667415.73,5982914.89,50017.13,1375.00,32.41,2.49,50010.01,1296.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.42,667300.35,5983127.96,325.27,2.74,197.75,667415.67,5982914.98,50017.09,1375.00,32.41,2.50,50009.88,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.46,667300.28,5983128.05,325.27,2.74,197.75,667415.61,5982915.07,50017.15,1375.00,32.41,2.50,50009.88,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.51,667300.22,5983128.14,325.27,2.74,197.75,667415.54,5982915.17,50017.09,1375.00,32.41,2.52,50009.88,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.59,667300.09,5983128.33,325.27,2.74,197.75,667415.41,5982915.35,50017.15,1372.00,32.41,2.52,50009.97,1296.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.63,667300.03,5983128.42,325.27,2.74,197.73,667415.34,5982915.46,50017.22,1375.00,32.41,2.50,50010.11,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.67,667299.97,5983128.51,325.27,2.74,197.73,667415.28,5982915.55,50017.33,1372.00,32.41,2.50,50010.11,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.71,667299.91,5983128.60,325.27,2.74,197.73,667415.22,5982915.64,50017.22,1372.00,32.41,2.49,50010.11,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.81,667299.75,5983128.85,325.39,2.74,197.73,667415.06,5982915.88,50017.09,1375.00,32.41,2.49,50009.92,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.83,667299.73,5983128.88,325.39,2.74,197.73,667415.03,5982915.92,50017.11,1375.00,32.41,2.50,50009.92,1299.00,883758,883768,4.16,0.90
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.87,667299.66,5983128.97,325.39,2.74,197.73,667414.97,5982916.01,50017.09,1375.00,32.41,2.50,50010.01,1299.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.91,667299.60,5983129.07,325.39,2.74,197.73,667414.91,5982916.10,50017.20,1375.00,32.41,2.50,50009.94,1299.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:22.99,667299.48,5983129.25,325.39,2.74,197.73,667414.79,5982916.28,50017.22,1375.00,32.41,2.50,50010.06,1296.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.03,667299.42,5983129.34,325.39,2.74,197.73,667414.73,5982916.37,50017.15,1377.00,32.41,2.50,50009.97,1296.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.07,667299.35,5983129.43,325.39,2.74,197.73,667414.66,5982916.47,50017.09,1372.00,32.41,2.50,50009.97,1296.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.11,667299.29,5983129.52,325.39,2.74,197.74,667414.60,5982916.56,50017.22,1375.00,32.41,2.49,50009.97,1296.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.16,667299.23,5983129.62,325.39,2.74,197.74,667414.53,5982916.65,50017.29,1375.00,32.41,2.49,50009.97,1296.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.24,667299.11,5983129.80,325.39,2.74,197.74,667414.42,5982916.83,50017.31,1372.00,32.41,2.50,50010.08,1301.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.28,667299.04,5983129.90,325.39,2.74,197.74,667414.35,5982916.93,50017.20,1375.00,32.41,2.50,50010.15,1296.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.33,667298.96,5983130.01,325.39,2.74,197.74,667414.27,5982917.04,50017.27,1372.00,32.41,2.50,50010.11,1299.00,883758,883768,3.92,0.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.36,667298.92,5983130.08,325.39,2.74,197.74,667414.22,5982917.10,50017.24,1372.00,32.41,2.50,50010.11,1299.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.44,667298.79,5983130.26,325.42,2.74,197.74,667414.11,5982917.29,50017.27,1375.00,32.41,2.51,50010.06,1296.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.48,667298.73,5983130.35,325.42,2.74,197.74,667414.04,5982917.38,50017.38,1372.00,32.41,2.51,50010.17,1299.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.52,667298.67,5983130.44,325.42,2.74,197.74,667413.98,5982917.47,50017.13,1375.00,32.41,2.50,50010.11,1299.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.56,667298.60,5983130.53,325.42,2.74,197.74,667413.92,5982917.56,50017.33,1372.00,32.41,2.50,50010.11,1299.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.64,667298.48,5983130.72,325.42,2.74,197.78,667413.82,5982917.72,50017.22,1375.00,32.41,2.49,50010.11,1296.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.69,667298.41,5983130.81,325.42,2.74,197.78,667413.75,5982917.81,50017.33,1375.00,32.41,2.49,50010.11,1296.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.73,667298.35,5983130.90,325.42,2.74,197.78,667413.69,5982917.90,50017.22,1372.00,32.41,2.49,50010.08,1296.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.77,667298.29,5983130.99,325.42,2.74,197.78,667413.63,5982917.99,50017.27,1375.00,32.41,2.49,50010.06,1296.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.83,667298.19,5983131.14,325.42,2.74,197.78,667413.53,5982918.14,50017.15,1375.00,32.41,2.49,50010.06,1296.00,883758,883768,0.68,-0.24
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.89,667298.10,5983131.27,325.42,2.74,197.78,667413.44,5982918.26,50017.27,1375.00,32.41,2.49,50010.15,1299.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.93,667298.04,5983131.36,325.42,2.74,197.78,667413.38,5982918.35,50017.33,1375.00,32.41,2.49,50010.15,1294.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:23.97,667297.98,5983131.45,325.42,2.74,197.78,667413.31,5982918.45,50017.31,1375.00,32.41,2.49,50010.06,1296.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.01,667297.92,5983131.54,325.39,2.74,197.66,667412.92,5982918.49,50017.20,1375.00,32.41,2.48,50010.06,1296.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.10,667297.77,5983131.75,325.39,2.74,197.66,667412.77,5982918.70,50017.22,1375.00,32.41,2.48,50010.01,1299.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.14,667297.71,5983131.84,325.39,2.74,197.66,667412.71,5982918.79,50017.13,1375.00,32.41,2.48,50009.97,1299.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.17,667297.67,5983131.91,325.39,2.74,197.66,667412.66,5982918.86,50017.20,1375.00,32.41,2.48,50009.97,1299.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.21,667297.60,5983132.00,325.39,2.74,197.66,667412.60,5982918.95,50017.18,1375.00,32.41,2.49,50009.97,1299.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.26,667297.53,5983132.09,325.39,2.74,197.68,667412.53,5982919.02,50017.11,1372.00,32.41,2.49,50009.94,1299.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.34,667297.40,5983132.29,325.39,2.74,197.68,667412.38,5982919.22,50017.09,1372.00,32.41,2.50,50009.83,1301.00,883758,883768,-2.56,0.84
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.38,667297.34,5983132.37,325.39,2.74,197.68,667412.33,5982919.29,50017.20,1375.00,32.41,2.50,50010.01,1299.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.42,667297.28,5983132.46,325.39,2.74,197.68,667412.27,5982919.38,50017.13,1375.00,32.41,2.51,50010.01,1299.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.46,667297.22,5983132.55,325.39,2.74,197.68,667412.21,5982919.47,50017.27,1372.00,32.41,2.51,50010.01,1301.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.54,667297.09,5983132.73,325.39,2.74,197.68,667412.08,5982919.66,50017.11,1375.00,32.41,2.49,50009.94,1296.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.58,667297.03,5983132.83,325.39,2.74,197.68,667412.01,5982919.75,50017.04,1375.00,32.41,2.49,50009.97,1299.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.62,667296.96,5983132.91,325.29,2.74,197.67,667411.95,5982919.85,50017.15,1375.00,32.41,2.51,50009.97,1299.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.66,667296.89,5983133.01,325.29,2.74,197.67,667411.88,5982919.94,50017.22,1375.00,32.41,2.51,50010.01,1299.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.74,667296.77,5983133.19,325.29,2.74,197.67,667411.75,5982920.12,50017.11,1377.00,32.41,2.49,50010.01,1296.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.78,667296.70,5983133.28,325.29,2.74,197.67,667411.69,5982920.22,50017.13,1375.00,32.41,2.49,50009.92,1296.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.86,667296.57,5983133.46,325.29,2.74,197.67,667411.56,5982920.39,50017.22,1375.00,32.41,2.49,50010.03,1296.00,883758,883768,0.49,-0.46
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.91,667296.51,5983133.55,325.29,2.74,197.67,667411.49,5982920.49,50017.22,1375.00,32.41,2.50,50010.03,1296.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:24.99,667296.38,5983133.73,325.29,2.74,197.67,667411.37,5982920.66,50017.20,1375.00,32.41,2.50,50010.01,1299.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.03,667296.31,5983133.83,325.29,2.74,197.67,667411.30,5982920.76,50017.04,1375.00,32.41,2.50,50009.92,1296.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.07,667296.25,5983133.92,325.29,2.74,197.67,667411.24,5982920.85,50017.15,1375.00,32.41,2.50,50010.03,1299.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.11,667296.19,5983134.01,325.29,2.74,197.68,667411.18,5982920.94,50017.13,1375.00,32.41,2.48,50010.03,1299.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.19,667296.06,5983134.20,325.29,2.74,197.68,667411.04,5982921.13,50017.18,1375.00,32.41,2.48,50009.92,1301.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.23,667296.00,5983134.28,325.29,2.74,197.68,667410.98,5982921.21,50017.15,1375.00,32.41,2.49,50010.01,1299.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.27,667295.93,5983134.38,325.21,2.74,197.67,667410.90,5982921.31,50017.09,1372.00,32.41,2.49,50010.01,1299.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.31,667295.87,5983134.46,325.21,2.74,197.67,667410.83,5982921.39,50017.06,1372.00,32.41,2.52,50009.88,1299.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.39,667295.74,5983134.65,325.21,2.74,197.67,667410.70,5982921.58,50017.13,1372.00,32.41,2.52,50009.97,1299.00,883758,883768,2.15,1.17
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.44,667295.67,5983134.74,325.21,2.74,197.67,667410.64,5982921.67,50017.20,1375.00,32.41,2.49,50009.92,1299.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.48,667295.61,5983134.83,325.21,2.74,197.67,667410.58,5982921.76,50017.13,1375.00,32.41,2.49,50009.92,1299.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.52,667295.55,5983134.92,325.21,2.74,197.67,667410.51,5982921.85,50017.09,1375.00,32.41,2.47,50009.97,1296.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.56,667295.48,5983135.02,325.21,2.74,197.67,667410.45,5982921.94,50017.15,1375.00,32.41,2.47,50009.88,1296.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.64,667295.36,5983135.20,325.21,2.74,197.70,667410.35,5982922.10,50017.18,1375.00,32.41,2.48,50010.11,1294.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.68,667295.29,5983135.30,325.21,2.74,197.71,667410.28,5982922.20,50017.24,1375.00,32.41,2.48,50010.17,1294.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.72,667295.23,5983135.39,325.21,2.74,197.71,667410.22,5982922.28,50017.31,1372.00,32.41,2.49,50010.01,1294.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.76,667295.17,5983135.48,325.21,2.74,197.71,667410.15,5982922.37,50017.11,1377.00,32.41,2.49,50010.01,1294.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.84,667295.04,5983135.66,325.22,2.74,197.71,667410.03,5982922.56,50017.18,1375.00,32.41,2.49,50009.97,1294.00,883758,883768,-2.92,-0.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:35:25.88,667294.97,5983135.76,325.22,2.74,197.71,667409.96,5982922.65,50017.15,1375.00,32.41,2.49,50010.06,1296.00,883758,883768,-2.92,-0.19
